url|status_code|content_length
https://goerkecourses.com/wapt/module3/egg-hunt/e2e/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/rawhome/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/netnewswire/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/profile283/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/alg/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/litnum/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/ngs/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/Library_and_Information_Science/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/Technical_Services/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/Cataloguing/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/Metadata/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/RDF/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/Applications/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/News_Readers/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/syndicate/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/ecommerce/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/learningthroughwork/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/cymraeg/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/privacystatement/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/jpegs/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/thumbnails/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/gifs/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/shoutform/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/latest_published_stories/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/2096660/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/online/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/connected/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/41104000/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/newsid_4365100/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/nationalist/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/newsid_4629700/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/newsid_2839000/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/newsid_1956000/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/41367000/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/newsid_4363500/|404|280
